sample_key,Acetanaerobacterium,Acidaminococcus,Acinetobacter,Actinomyces,Adlercreutzia,Afipia,Akkermansia,Alistipes,Alkaliphilus,Alloprevotella,Alloscardovia,Anaerococcus,Anaerofilum,Anaerofustis,Anaerostipes,Anaerotruncus,Asaccharospora,Atopobium,Bacillus,Bacteroides,Barnesiella,Bifidobacterium,Bilophila,Blautia,Buttiauxella,Butyricicoccus,Butyricimonas,Carnobacterium,Catabacter,Catenibacterium,Cellulosilyticum,Christensenella,Citrobacter,Cloacibacterium,Clostridium,Collinsella,Coprobacillus,Coprococcus,Corynebacterium,Denitrobacterium,Desulfovibrio,Dialister,Dielma,Dorea,Eggerthella,Eisenbergiella,Enterobacter,Enterococcus,Enterorhabdus,Epulopiscium,Erysipelatoclostridium,Escherichia,Eubacterium,Ezakiella,Faecalibacterium,Faecalitalea,Fastidiosipila,Finegoldia,Flavonifractor,Fusicatenibacter,Fusobacterium,Gallicola,Gardnerella,Gemella,Gordonibacter,Granulicatella,Hafnia,Holdemanella,Holdemania,Howardella,Hungatella,Hydrogenoanaerobacterium,Intestinibacter,Intestinimonas,Klebsiella,Kluyvera,Kocuria,Lachnoclostridium,Lachnospira,Lactobacillus,Lactococcus,Lactonifactor,Leuconostoc,Lysinibacillus,Marvinbryantia,Megasphaera,Methanobacterium,Methanobrevibacter,Micrococcus,Mitsuokella,Mobiluncus,Mogibacterium,Murdochiella,Negativicoccus,Odoribacter,Olsenella,Oribacterium,Oscillibacter,Other,Oxalobacter,Paenibacillus,Paeniclostridium,Pantoea,Parabacteroides,Paraclostridium,Paraprevotella,Parasutterella,Parvimonas,Pediococcus,Peptoclostridium,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Porphyromonas,Prevotella,Propionibacterium,Pseudoflavonifractor,Pseudomonas,Rhodococcus,Robinsoniella,Romboutsia,Roseburia,Rothia,Ruminiclostridium,Ruminococcus,Sarcina,Selenomonas,Senegalimassilia,Shuttleworthia,Slackia,Solobacterium,Staphylococcus,Streptococcus,Subdoligranulum,Succiniclasticum,Sutterella,Terrisporobacter,Thermus,Tissierella,Turicibacter,Tyzzerella,Varibaculum,Victivallis,Weissella,c__Chloroplast,c__Cyanobacteria,c__Mollicutes,f__Actinomycetaceae,f__Christensenellaceae,f__Coriobacteriaceae,f__Corynebacteriaceae,f__Defluviitaleaceae,f__Enterobacteriaceae,f__Erysipelotrichaceae,f__Family XI,f__Family XIII,f__Gemmatimonadaceae,f__Lachnospiraceae,f__Neisseriaceae,f__Peptococcaceae,f__Prevotellaceae,f__Rikenellaceae,f__Ruminococcaceae,g__*Soleaferrea,g__*Stoquefichus,o__Bacteroidales,o__Clostridiales,o__Lactobacillales
67__67A__RDC__1.0__0H,0,0,0,17,0,0,72,0,0,0,0,0,0,0,1755,0,0,0,0,0,0,23434,0,5007,0,0,0,0,0,151,0,0,0,0,829,3216,0,310,0,0,0,0,0,2163,0,0,0,0,79,0,0,0,650,0,20,0,0,0,0,1020,0,0,0,0,0,0,0,388,0,37,0,0,1850,0,0,0,0,975,0,0,0,0,0,0,332,0,0,2071,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3129,11,0,18,44,301,0,36,0,23,0,0,23,508,0,0,1003,0,0,755,0,0,0,0,0,0,0,0,108,662,0,0,0,0,0,275,0,542,0,0,0,0,339,0,0,0,1413,0
67__67A__RDC__2.0__0H,0,0,0,29,0,0,55,0,0,0,0,0,0,0,1671,0,0,0,0,0,0,19907,0,3987,0,0,0,0,0,196,0,0,0,0,796,3539,0,316,0,0,0,0,0,1797,0,0,0,0,67,0,0,0,531,0,11,0,0,0,0,918,0,0,0,0,0,0,0,393,0,28,0,0,1585,0,0,0,0,795,0,0,0,0,0,0,343,0,0,1799,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2893,0,0,11,16,289,0,57,0,27,0,0,14,530,0,0,821,0,0,790,0,0,0,0,0,0,0,0,86,758,0,0,0,0,0,245,0,469,0,0,0,0,314,0,0,0,1278,0
67__67A__RDC__2.0__48H,0,0,0,0,0,0,2413,12,0,494,0,0,0,0,217,0,0,0,0,7273,0,9284,0,3621,0,0,0,0,0,98,0,0,0,0,3970,1811,0,0,0,0,0,0,0,1201,0,0,0,0,0,0,46,11068,704,0,459,0,0,0,21,185,0,0,0,0,0,0,0,2547,0,0,0,0,1361,0,0,0,0,502,0,0,0,0,0,0,19,0,0,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,845,30,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,809,482,0,24,0,33,0,11,0,200,0,0,0,829,0,506,92,0,0,245,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,48,0,995,0,0,0,0,147,0,0,0,351,0
67__67A__SDC__1.0__0H,0,0,0,47,0,0,102,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,26219,0,5215,0,0,0,0,0,205,0,0,0,0,871,4648,0,420,0,0,0,0,0,2389,0,0,0,0,91,0,0,0,727,0,18,0,0,0,0,1135,0,0,0,0,0,0,0,550,0,41,0,0,2018,0,0,0,0,1035,0,0,0,0,0,0,416,0,0,2555,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645,13,0,17,29,354,0,72,0,31,0,0,16,685,0,0,1049,0,0,997,0,0,0,0,0,0,0,0,118,976,0,0,0,0,0,370,0,655,0,0,0,0,392,0,0,0,1558,0
67__67A__SDC__1.0__48H,39,0,0,0,0,0,3581,33,0,0,0,0,15,0,155,21,0,0,0,6616,14,6263,0,4778,0,0,42,0,0,0,0,0,0,0,5917,1621,0,150,0,0,0,0,0,173,106,0,0,0,18,0,35,16003,186,0,111,0,0,0,269,366,0,0,0,0,0,0,0,685,0,0,0,0,2041,0,0,0,0,176,0,0,0,0,0,0,19,0,0,120,0,0,0,0,0,53,0,0,0,0,25,0,0,53,0,1661,177,0,51,0,0,0,0,0,0,173,0,0,0,0,0,0,0,1675,18,0,158,0,72,0,13,0,317,0,0,0,218,0,165,129,0,0,402,0,0,0,0,0,0,0,0,13,341,0,0,0,233,0,83,0,536,0,0,0,0,580,0,0,0,530,0
67__67A__SDC__2.0__0H,0,0,0,33,0,0,96,0,0,0,0,0,0,0,2001,0,0,0,0,0,0,25951,0,4974,0,0,0,0,0,198,0,0,0,0,1007,4802,0,390,0,0,0,0,0,2375,0,0,0,0,85,0,0,0,737,0,12,0,0,0,0,1060,0,0,0,0,0,0,0,526,0,43,0,0,2013,0,0,0,0,1097,0,0,0,0,0,0,370,0,0,2334,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3716,0,0,16,28,340,0,63,0,37,0,0,31,566,0,0,1040,0,0,1063,0,0,0,0,0,0,0,0,142,994,0,0,0,0,0,366,0,579,0,0,0,0,351,0,0,0,1645,0
67__67A__SDC__2.0__48H,0,0,0,0,0,0,3106,51,0,0,0,0,21,0,78,383,0,0,0,5286,12,5581,0,1561,0,0,76,0,0,0,0,0,0,0,10915,1789,0,166,0,0,0,0,0,144,259,0,0,0,25,0,25,9544,226,0,34,0,0,11,343,93,0,0,0,0,0,0,0,349,0,0,0,0,2218,0,0,0,0,343,0,0,0,0,0,0,13,0,0,144,0,0,0,0,0,20,0,0,0,0,47,0,0,1166,0,411,0,0,0,0,0,173,0,16,0,151,0,0,0,0,0,0,0,1533,0,0,598,0,98,0,29,0,156,0,0,0,108,0,225,328,0,0,466,0,0,0,0,0,0,0,0,45,304,0,0,0,211,0,242,0,570,0,0,0,0,527,14,0,0,561,0
67__67B__No Added Carb__1.0__0H,0,0,0,18,99,0,0,0,0,0,0,0,0,0,1142,0,0,0,0,0,0,597,0,13833,0,0,0,0,0,0,0,0,0,0,43,2173,0,917,0,0,0,0,0,1215,27,0,0,0,0,0,0,0,2192,0,21,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,1584,0,38,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11814,83,0,88,0,0,0,0,0,0,0,0,789,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,287,0,38,0,2479,0,0,0,0,532,0,0,0,0,0
67__67B__No Added Carb__1.0__48H,0,51,0,0,40,0,360,334,0,0,0,0,0,0,1282,14,0,0,24,5912,0,19757,58,9708,59,0,0,572,0,75,0,0,736,26,1803,3657,0,482,305,0,0,45,0,638,162,0,349,66,0,0,0,9233,1997,0,4397,0,0,0,179,759,0,0,36,0,0,0,0,121,0,0,0,0,237,0,0,19,0,2104,0,4508,14,0,0,0,21,113,0,60,0,0,0,0,0,0,58,0,118,0,0,0,0,0,135,555,1328,0,42,0,0,0,38,67,0,173,0,57,22,0,0,0,115,809,411,73,298,1042,0,0,90,0,0,0,55,844,1366,0,73,394,0,0,184,0,0,0,0,0,0,0,0,114,12,0,0,95,447,0,219,0,2228,0,0,134,0,1562,76,0,55,123,0
67__67B__RDC__1.0__0H,0,0,0,27,40,0,0,0,0,0,0,0,0,0,1234,0,0,0,0,0,0,10251,0,7097,0,0,0,0,0,0,0,0,0,0,0,7404,0,737,0,0,0,0,0,1328,54,0,0,0,0,0,25,27,4966,0,855,0,0,11,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4901,0,0,37,0,48,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,793,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,687,0,58,0,1733,0,0,0,0,225,0,0,0,0,0
67__67B__RDC__1.0__48H,0,0,0,0,14,0,0,226,0,0,0,0,0,0,0,0,0,0,0,4378,0,13945,71,6277,104,0,0,0,0,0,0,0,1447,0,40,4206,0,235,0,0,0,0,0,269,127,0,441,172,0,0,145,5164,261,0,4132,0,0,0,174,47,0,0,0,0,0,0,0,0,20,0,0,0,542,0,0,88,0,3241,0,1164,0,0,0,0,17,31,0,0,0,0,0,0,0,0,0,0,34,0,20,0,0,0,0,302,0,0,0,0,0,0,0,41,0,493,0,29,0,0,0,0,0,0,11,0,181,0,0,0,0,0,0,0,0,54,547,0,0,0,0,0,0,0,0,0,36,0,0,0,0,94,0,0,0,212,30,0,412,0,1411,0,0,37,0,738,28,0,33,13,0
67__67B__RDC__2.0__0H,0,0,0,21,106,0,0,0,0,0,0,0,0,0,1085,0,0,0,0,0,0,860,0,14715,0,0,0,0,0,0,0,0,0,0,58,2495,0,841,0,0,0,0,0,1494,19,0,0,0,0,0,0,0,2987,0,13,0,0,0,0,1504,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,1828,0,29,12,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9097,93,0,82,0,0,0,0,0,0,0,0,1107,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,258,0,33,0,2362,0,0,0,0,488,0,0,0,0,0
67__67B__RDC__2.0__48H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,267,0,23835,0,1010,0,0,0,0,0,0,0,0,35,0,0,1711,0,92,0,0,0,0,0,1917,65,0,0,30,0,0,0,154,115,0,3711,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,2906,0,0,0,0,0,16374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,222,0,0,0,98,0,0,0,0,24,640,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,21,0,0,0,0,117,0,0,0,0,112,0,0,0,14,0
67__67B__SDC__1.0__0H,0,0,0,29,124,0,0,0,0,0,0,0,0,0,1629,0,0,0,0,0,0,1068,0,19994,0,0,0,0,0,0,0,0,0,0,65,3653,0,1266,0,0,0,17,0,2092,27,0,0,0,0,0,0,15,3672,0,34,0,0,0,0,2117,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,2166,0,50,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17691,114,0,135,0,0,0,0,0,0,0,0,1400,511,0,0,0,0,0,12,0,0,0,0,0,0,0,0,19,44,0,0,0,348,0,79,0,3247,0,0,0,0,734,0,0,0,0,0
67__67B__SDC__1.0__48H,0,0,0,0,12,0,0,245,0,0,0,0,0,0,26,0,0,0,0,3956,0,21784,12,3963,33,0,0,0,0,0,0,0,352,0,0,1459,0,109,0,0,0,0,0,228,29,0,145,83,0,0,31,3361,138,0,3128,0,0,0,88,523,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,33,0,600,0,3386,0,0,0,0,15,559,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,415,0,0,0,0,0,0,0,17,0,175,0,107,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,32,226,0,171,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,62,0,0,75,0,786,0,0,121,0,651,0,0,154,27,0
67__67B__SDC__2.0__0H,0,0,0,27,131,0,16,0,0,0,0,0,0,0,1533,0,0,0,0,0,0,1000,0,19170,0,0,0,0,0,0,0,0,0,0,74,3034,0,1118,0,0,0,0,0,1650,20,0,0,0,0,0,0,0,3371,0,30,0,0,0,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,2055,0,35,16,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15390,103,0,175,0,0,0,0,0,0,0,0,1123,515,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,35,0,0,0,313,0,65,0,3309,0,0,0,0,720,0,0,0,0,0
67__67B__SDC__2.0__48H,0,0,0,0,17,0,0,184,0,0,0,0,0,0,60,0,0,0,0,3889,0,18605,23,3909,94,0,0,0,0,0,0,0,926,0,0,2012,0,120,0,0,0,0,0,134,78,0,505,82,0,0,43,5075,193,0,2883,0,0,0,95,260,0,0,0,0,0,0,0,0,14,0,0,0,168,0,0,97,0,630,0,4515,0,0,0,0,12,136,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,292,0,0,0,0,0,0,0,29,0,317,0,75,0,0,0,0,0,18,0,0,123,0,0,0,0,0,0,0,0,33,294,0,23,0,0,0,0,0,0,0,12,0,0,0,0,31,0,0,0,145,12,0,195,0,836,0,0,64,0,621,0,0,114,29,0
73__73A__No Added Carb__1.0__0H,0,0,0,61,70,0,41,0,0,0,0,0,0,0,3411,0,0,0,0,0,0,1699,0,18883,0,0,0,0,0,0,11,0,0,0,404,6182,0,626,0,0,0,43,0,2138,18,0,0,0,0,0,0,0,4086,0,434,0,0,0,0,426,0,0,0,0,21,0,0,0,0,0,0,0,281,0,0,0,0,2307,0,0,39,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,53,43,0,100,3443,0,0,0,0,0,0,0,390,2047,0,0,11,0,0,101,0,19,0,0,0,0,0,0,253,0,0,0,0,298,0,109,0,788,0,0,0,0,623,0,0,0,34,0
73__73A__No Added Carb__1.0__48H,26,0,0,21,95,0,881,352,0,0,0,66,31,0,106,95,0,0,0,6213,352,794,0,4421,0,0,0,0,0,0,0,0,0,0,13703,0,21,0,0,0,0,0,32,114,633,0,0,0,0,0,80,204,197,0,80,30,0,14,111,29,0,0,0,0,49,0,0,0,25,0,28,0,167,154,0,0,0,4968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,161,0,0,0,0,0,0,0,0,2274,17930,0,63,0,0,290,0,188,0,256,0,0,0,0,0,0,404,477,299,0,286,67,0,0,0,0,0,0,0,369,1210,0,20,72,0,0,182,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,883,0,0,0,0,1105,90,0,0,0,0
73__73A__RDC__1.0__0H,0,0,0,117,382,0,16,0,0,0,0,147,0,0,2543,11,0,84,0,45,0,20029,0,11829,0,0,0,0,0,0,0,0,0,0,969,2048,23,80,0,0,11,70,0,1313,324,362,0,0,0,0,27,127,3640,18,15,129,63,0,0,19,31,0,0,25,37,0,0,0,0,0,84,0,262,0,0,0,0,1173,0,0,42,0,0,0,0,0,0,0,0,0,12,0,21,0,0,0,16,0,67,0,393,0,0,0,0,0,0,180,0,19,108,132,167,0,21,0,0,0,23,0,0,5754,47,0,44,1957,0,0,0,12,0,0,0,141,141,146,0,249,0,0,1854,0,198,0,0,0,0,0,0,999,0,63,21,0,2468,0,542,0,3636,0,0,0,0,1618,0,12,0,43,0
73__73A__RDC__1.0__48H,0,0,0,12,22,0,558,212,0,0,0,57,16,0,133,75,0,0,0,4371,309,1432,231,3524,0,0,25,0,0,0,0,0,0,0,9003,78,0,15,0,0,0,0,0,150,129,17,0,0,0,0,37,179,51,0,162,0,0,0,0,15,0,0,0,0,19,0,0,41,32,0,0,0,82,168,0,0,0,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,855,24604,0,87,0,0,114,0,105,0,73,0,0,0,0,0,0,206,327,104,0,42,44,0,0,0,0,0,0,0,274,481,0,0,37,0,0,113,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,1106,0,0,0,0,1007,56,0,0,0,0
73__73A__RDC__2.0__0H,0,0,0,41,64,0,23,0,0,0,0,0,0,0,3374,0,0,0,0,0,0,1415,0,19114,0,0,0,0,0,0,12,0,0,0,390,4370,0,558,0,0,0,35,0,1911,28,0,0,0,0,0,0,0,3678,0,503,0,0,0,0,416,0,0,0,0,25,0,0,0,0,0,0,0,291,0,0,0,0,2173,0,0,22,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,39,21,0,74,3009,0,0,0,0,0,0,0,306,2069,0,0,0,0,0,72,0,11,0,0,0,0,0,0,141,0,0,0,0,262,0,81,0,761,0,0,0,0,587,0,0,0,13,0
73__73A__RDC__2.0__48H,0,0,0,15,16,0,119,53,0,0,0,0,0,0,1544,0,0,0,0,2161,54,7022,0,4857,0,0,0,0,0,0,0,0,0,0,12494,328,0,94,0,0,0,0,0,1188,131,0,0,0,0,0,20,64,928,0,1378,0,0,0,42,95,0,0,0,0,20,0,0,331,0,0,27,0,1086,217,0,0,0,1015,0,13,0,0,0,0,0,63,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,961,21041,0,220,0,0,0,0,0,0,189,0,0,0,0,0,0,46,352,89,0,506,19,0,0,0,0,0,34,0,159,396,0,45,46,0,0,157,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1252,0,0,0,15,252,20,0,0,0,0
73__73A__SDC__1.0__0H,0,0,0,40,82,0,24,0,0,0,0,0,0,0,2955,0,0,0,0,0,0,1454,0,16582,0,0,0,0,0,0,11,0,0,0,332,4947,0,568,0,0,0,40,0,1833,26,0,0,0,0,0,0,0,3600,0,352,0,0,0,0,413,0,0,0,0,22,0,0,0,0,0,0,0,258,0,0,0,0,2014,0,0,27,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,55,43,0,74,3010,0,0,0,0,0,0,0,320,1848,0,0,0,0,0,88,0,15,0,0,0,0,0,0,193,0,0,0,0,313,0,91,0,732,0,0,0,0,559,0,0,0,31,0
73__73A__SDC__1.0__48H,14,0,0,15,63,0,924,287,0,0,0,65,0,11,660,48,0,0,0,5768,351,2955,19,7552,0,0,40,0,0,0,0,0,0,0,9341,222,39,42,0,0,0,0,0,119,201,0,0,0,0,0,63,163,440,0,495,0,0,0,46,687,0,0,0,0,21,0,0,117,42,0,65,0,75,259,0,0,0,2971,0,0,0,0,0,0,0,17,0,14,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,3409,22464,0,204,0,0,81,41,37,0,196,0,0,0,0,0,0,332,348,219,0,300,48,0,0,0,0,0,0,0,214,978,0,21,26,0,0,102,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,2227,0,0,16,16,1560,113,0,0,0,0
73__73A__SDC__2.0__0H,0,0,0,73,108,0,61,0,0,0,0,0,0,0,4039,0,0,0,0,0,0,1947,0,22016,0,0,0,0,0,0,28,0,0,0,560,6764,0,755,0,0,0,70,0,2370,44,0,0,0,0,0,0,0,4702,0,501,0,0,0,0,451,0,0,0,0,42,0,0,0,0,0,0,0,376,0,0,0,0,2715,0,0,38,0,0,0,232,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,70,63,0,131,3967,0,0,0,0,0,0,0,482,2311,0,0,0,0,0,114,0,15,0,0,0,0,0,0,241,0,0,0,0,382,0,108,0,1032,0,0,0,0,747,0,0,0,33,0
73__73A__SDC__2.0__48H,0,0,0,0,26,0,36,0,0,0,0,14,0,0,244,0,0,0,0,1480,0,1592,0,4672,0,0,0,0,0,0,0,0,0,0,13478,18,0,26,0,0,0,0,0,520,111,0,0,0,0,0,0,18,351,0,1397,0,0,0,24,2753,0,0,0,0,16,0,0,26,11,0,0,0,1198,119,0,0,0,1256,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,778,8398,0,103,0,0,0,0,0,0,175,0,0,0,0,0,0,12,154,167,0,185,0,0,0,0,0,0,0,0,29,290,0,79,0,0,0,62,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3361,0,0,66,0,285,36,0,0,0,0
73__73B__No Added Carb__1.0__48H,0,0,0,0,23,0,332,424,0,0,0,27,120,0,0,21,0,0,0,13152,101,3693,232,2638,0,0,123,0,76,0,0,21,0,0,14242,6833,0,26,0,0,0,0,0,1536,72,0,0,0,0,0,85,19,137,0,0,0,0,0,3415,0,0,0,0,0,14,0,0,0,170,0,0,0,5053,0,0,0,0,1432,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,137,0,5478,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,128,0,2553,0,0,0,31,0,2047,0,0,21,733,0,0,44,0,0,34,0,0,0,0,0,0,0,0,0,0,0,18,0,57,0,0,0,165,0,0,0,0,2345,132,0,0,12,0
73__73B__RDC__1.0__0H,0,0,0,91,416,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,2541,0,35839,0,0,0,0,0,0,0,0,0,0,258,0,0,49,0,0,0,0,0,624,30,0,0,0,0,0,74,0,1844,0,188,308,0,0,0,2776,0,0,0,0,37,0,0,0,0,0,0,0,655,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,62,0,35,1238,0,0,0,0,0,0,0,1995,558,0,0,170,0,0,661,0,0,0,0,0,0,0,0,295,11,0,0,0,15,0,128,0,4687,0,0,0,0,1321,0,0,0,0,0
73__73B__RDC__1.0__48H,0,0,0,36,79,0,4057,681,0,0,0,15,43,0,0,547,0,0,0,10006,494,1106,0,5625,0,0,0,0,0,77,0,0,0,0,13298,1206,0,244,0,0,0,0,60,0,582,0,3464,0,0,0,0,0,295,0,1442,0,0,0,336,71,0,0,0,0,28,0,0,0,60,0,0,0,480,119,0,0,0,6309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,36,0,0,32,0,4190,14,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,471,44,0,0,16,0,0,0,0,0,0,0,528,1068,0,0,35,0,0,236,0,0,0,0,0,0,0,0,79,0,0,0,0,26,0,0,0,1633,0,0,0,0,1252,135,0,0,0,0
73__73B__RDC__2.0__0H,0,0,0,37,245,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,2296,0,27935,0,0,0,0,0,0,0,0,0,0,353,0,0,24,0,0,0,0,0,494,14,0,0,0,0,0,19,0,1254,0,101,225,0,0,0,1646,0,0,0,0,21,0,0,0,0,0,0,0,749,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,30,0,19,751,0,0,0,0,0,0,0,1220,434,0,0,256,0,0,731,0,0,0,0,0,0,0,0,175,12,0,0,0,0,0,70,0,3262,0,0,0,0,768,0,0,0,0,0
73__73B__RDC__2.0__48H,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13275,0,880,0,0,0,0,0,0,0,0,0,0,39106,961,0,0,0,0,0,0,0,320,110,0,143,0,0,0,0,0,132,0,691,0,0,0,0,47,0,0,0,0,18,0,0,0,0,0,0,0,139,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,16,0,0,0,19,0,0,0,0,0,0,532,75,0,0,53,0,0,252,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,155,0,0,0,0,14,0,0,0,0,0
73__73B__SDC__1.0__0H,0,0,0,66,293,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,2306,0,32963,0,0,0,0,0,0,0,0,0,0,269,0,0,22,0,0,0,0,0,614,20,0,0,0,0,0,45,0,1581,0,216,217,0,0,0,2380,0,0,0,0,23,0,0,0,0,0,0,0,675,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,37,13,31,951,0,0,0,0,0,0,0,1615,436,0,0,235,0,0,601,0,0,0,0,0,0,0,0,261,11,0,0,0,17,0,94,0,4093,0,0,0,0,1045,0,0,0,0,0
73__73B__SDC__1.0__48H,0,0,0,13,33,0,4357,1082,0,0,0,0,26,0,68,380,0,0,0,4994,616,1387,0,6829,0,0,0,0,0,0,0,0,0,0,13236,52,0,181,0,0,0,0,72,543,443,0,3092,0,0,0,0,0,165,0,3537,32,0,0,310,1759,0,0,0,0,27,0,0,0,128,0,0,0,849,112,0,0,0,3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,179,0,0,13,0,0,0,0,0,0,0,499,1066,0,0,24,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456,0,0,0,0,876,111,0,0,0,0
